"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - r_mean","peach-sweep-10 - r_mean__MIN","peach-sweep-10 - r_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - r_mean","exalted-sweep-9 - r_mean__MIN","exalted-sweep-9 - r_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - r_mean","balmy-sweep-8 - r_mean__MIN","balmy-sweep-8 - r_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - r_mean","still-sweep-7 - r_mean__MIN","still-sweep-7 - r_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - r_mean","graceful-sweep-6 - r_mean__MIN","graceful-sweep-6 - r_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - r_mean","lively-sweep-5 - r_mean__MIN","lively-sweep-5 - r_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - r_mean","astral-sweep-4 - r_mean__MIN","astral-sweep-4 - r_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - r_mean","light-sweep-3 - r_mean__MIN","light-sweep-3 - r_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - r_mean","eternal-sweep-2 - r_mean__MIN","eternal-sweep-2 - r_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - r_mean","hardy-sweep-1 - r_mean__MIN","hardy-sweep-1 - r_mean__MAX"
"388500","19425","19425","19425","48.57765971028081","48.57765971028081","48.57765971028081","19425","19425","19425","47.88538316737609","47.88538316737609","47.88538316737609","19425","19425","19425","47.33067562532529","47.33067562532529","47.33067562532529","19425","19425","19425","55.58196281554945","55.58196281554945","55.58196281554945","19425","19425","19425","44.969677238140214","44.969677238140214","44.969677238140214","19425","19425","19425","47.94372743709138","47.94372743709138","47.94372743709138","19425","19425","19425","50.68536239102743","50.68536239102743","50.68536239102743","19425","19425","19425","56.48589677948014","56.48589677948014","56.48589677948014","19425","19425","19425","47.5669338759111","47.5669338759111","47.5669338759111","19425","19425","19425","52.36617547375065","52.36617547375065","52.36617547375065"
"389000","19450","19450","19450","50.446651523094935","50.446651523094935","50.446651523094935","19450","19450","19450","50.13699426513744","50.13699426513744","50.13699426513744","19450","19450","19450","45.40096264614435","45.40096264614435","45.40096264614435","19450","19450","19450","50.223840713968336","50.223840713968336","50.223840713968336","19450","19450","19450","46.46991107591044","46.46991107591044","46.46991107591044","19450","19450","19450","43.94362760255831","43.94362760255831","43.94362760255831","19450","19450","19450","48.3906025032424","48.3906025032424","48.3906025032424","19450","19450","19450","57.32279836176765","57.32279836176765","57.32279836176765","19450","19450","19450","45.6979750061113","45.6979750061113","45.6979750061113","19450","19450","19450","53.43811581936204","53.43811581936204","53.43811581936204"
"389500","19475","19475","19475","49.6429606585157","49.6429606585157","49.6429606585157","19475","19475","19475","48.38029411247149","48.38029411247149","48.38029411247149","19475","19475","19475","47.497915692108684","47.497915692108684","47.497915692108684","19475","19475","19475","49.73036339277877","49.73036339277877","49.73036339277877","19475","19475","19475","49.44033904450472","49.44033904450472","49.44033904450472","19475","19475","19475","43.854008052529124","43.854008052529124","43.854008052529124","19475","19475","19475","46.04564586138638","46.04564586138638","46.04564586138638","19475","19475","19475","47.885070786331745","47.885070786331745","47.885070786331745","19475","19475","19475","45.40480337471431","45.40480337471431","45.40480337471431","19475","19475","19475","47.0848415871349","47.0848415871349","47.0848415871349"
"390000","19500","19500","19500","47.26604488783493","47.26604488783493","47.26604488783493","19500","19500","19500","50.79219595716986","50.79219595716986","50.79219595716986","19500","19500","19500","47.988502440075116","47.988502440075116","47.988502440075116","19500","19500","19500","48.563820220471825","48.563820220471825","48.563820220471825","19500","19500","19500","52.49205504527533","52.49205504527533","52.49205504527533","19500","19500","19500","45.86584066256315","45.86584066256315","45.86584066256315","19500","19500","19500","51.04202734225997","51.04202734225997","51.04202734225997","19500","19500","19500","45.77359309301694","45.77359309301694","45.77359309301694","19500","19500","19500","46.07467074044127","46.07467074044127","46.07467074044127","19500","19500","19500","48.232488766075285","48.232488766075285","48.232488766075285"
"390500","19525","19525","19525","46.50307341623176","46.50307341623176","46.50307341623176","19525","19525","19525","46.50326497282277","46.50326497282277","46.50326497282277","19525","19525","19525","44.42036737441315","44.42036737441315","44.42036737441315","19525","19525","19525","52.09006761913857","52.09006761913857","52.09006761913857","19525","19525","19525","47.78586742477803","47.78586742477803","47.78586742477803","19525","19525","19525","46.64221465936775","46.64221465936775","46.64221465936775","19525","19525","19525","52.9317445666811","52.9317445666811","52.9317445666811","19525","19525","19525","48.46945626034637","48.46945626034637","48.46945626034637","19525","19525","19525","48.80458997301217","48.80458997301217","48.80458997301217","19525","19525","19525","47.37011480239537","47.37011480239537","47.37011480239537"
"391000","19550","19550","19550","44.459403100285996","44.459403100285996","44.459403100285996","19550","19550","19550","46.96701635652158","46.96701635652158","46.96701635652158","19550","19550","19550","43.096016794653515","43.096016794653515","43.096016794653515","19550","19550","19550","54.86121887487243","54.86121887487243","54.86121887487243","19550","19550","19550","48.93068749094742","48.93068749094742","48.93068749094742","19550","19550","19550","47.548079144272414","47.548079144272414","47.548079144272414","19550","19550","19550","52.03694075468125","52.03694075468125","52.03694075468125","19550","19550","19550","48.36912225841574","48.36912225841574","48.36912225841574","19550","19550","19550","48.87642825446888","48.87642825446888","48.87642825446888","19550","19550","19550","48.24876066545789","48.24876066545789","48.24876066545789"
"391500","19575","19575","19575","51.34324666864728","51.34324666864728","51.34324666864728","19575","19575","19575","49.51687276210214","49.51687276210214","49.51687276210214","19575","19575","19575","43.95095039366564","43.95095039366564","43.95095039366564","19575","19575","19575","54.87124360921576","54.87124360921576","54.87124360921576","19575","19575","19575","49.56215267001711","49.56215267001711","49.56215267001711","19575","19575","19575","46.097585221412565","46.097585221412565","46.097585221412565","19575","19575","19575","49.55873318645701","49.55873318645701","49.55873318645701","19575","19575","19575","50.815859262585306","50.815859262585306","50.815859262585306","19575","19575","19575","49.63236052083126","49.63236052083126","49.63236052083126","19575","19575","19575","50.76067396327439","50.76067396327439","50.76067396327439"
"392000","19600","19600","19600","50.45116134939186","50.45116134939186","50.45116134939186","19600","19600","19600","55.098483240696176","55.098483240696176","55.098483240696176","19600","19600","19600","44.35343432264822","44.35343432264822","44.35343432264822","19600","19600","19600","49.05222196482848","49.05222196482848","49.05222196482848","19600","19600","19600","52.445448689704996","52.445448689704996","52.445448689704996","19600","19600","19600","43.841489319485355","43.841489319485355","43.841489319485355","19600","19600","19600","49.06886137231084","49.06886137231084","49.06886137231084","19600","19600","19600","53.33106321733321","53.33106321733321","53.33106321733321","19600","19600","19600","48.39819506016731","48.39819506016731","48.39819506016731","19600","19600","19600","51.62292645490152","51.62292645490152","51.62292645490152"
"392500","19625","19625","19625","57.13742340450802","57.13742340450802","57.13742340450802","19625","19625","19625","57.46120914071994","57.46120914071994","57.46120914071994","19625","19625","19625","45.14875879285445","45.14875879285445","45.14875879285445","19625","19625","19625","47.009751974756256","47.009751974756256","47.009751974756256","19625","19625","19625","53.98049441212953","53.98049441212953","53.98049441212953","19625","19625","19625","48.12933950230779","48.12933950230779","48.12933950230779","19625","19625","19625","50.023570019242364","50.023570019242364","50.023570019242364","19625","19625","19625","56.923029519599496","56.923029519599496","56.923029519599496","19625","19625","19625","50.001009933290995","50.001009933290995","50.001009933290995","19625","19625","19625","47.11595364014017","47.11595364014017","47.11595364014017"
"393000","19650","19650","19650","52.10881064908571","52.10881064908571","52.10881064908571","19650","19650","19650","49.80578916167723","49.80578916167723","49.80578916167723","19650","19650","19650","46.754288418208105","46.754288418208105","46.754288418208105","19650","19650","19650","51.07601722176846","51.07601722176846","51.07601722176846","19650","19650","19650","56.85682972115849","56.85682972115849","56.85682972115849","19650","19650","19650","51.28861033369824","51.28861033369824","51.28861033369824","19650","19650","19650","49.224149727793275","49.224149727793275","49.224149727793275","19650","19650","19650","52.55324588970121","52.55324588970121","52.55324588970121","19650","19650","19650","52.32894627017121","52.32894627017121","52.32894627017121","19650","19650","19650","45.70727534416516","45.70727534416516","45.70727534416516"
"393500","19675","19675","19675","55.522966324778324","55.522966324778324","55.522966324778324","19675","19675","19675","46.54403870744958","46.54403870744958","46.54403870744958","19675","19675","19675","46.259999165618474","46.259999165618474","46.259999165618474","19675","19675","19675","51.003419766782265","51.003419766782265","51.003419766782265","19675","19675","19675","61.284456018711296","61.284456018711296","61.284456018711296","19675","19675","19675","51.260264529095856","51.260264529095856","51.260264529095856","19675","19675","19675","50.68748857666562","50.68748857666562","50.68748857666562","19675","19675","19675","52.29896383909456","52.29896383909456","52.29896383909456","19675","19675","19675","54.215896895126804","54.215896895126804","54.215896895126804","19675","19675","19675","47.10356702947138","47.10356702947138","47.10356702947138"
"394000","19700","19700","19700","51.47856037697673","51.47856037697673","51.47856037697673","19700","19700","19700","49.6450513560931","49.6450513560931","49.6450513560931","19700","19700","19700","45.50337025974175","45.50337025974175","45.50337025974175","19700","19700","19700","49.764730538978505","49.764730538978505","49.764730538978505","19700","19700","19700","55.16220996237834","55.16220996237834","55.16220996237834","19700","19700","19700","50.33852187801519","50.33852187801519","50.33852187801519","19700","19700","19700","56.48891988136705","56.48891988136705","56.48891988136705","19700","19700","19700","54.09407518191179","54.09407518191179","54.09407518191179","19700","19700","19700","52.49133555688438","52.49133555688438","52.49133555688438","19700","19700","19700","49.34461916503107","49.34461916503107","49.34461916503107"
"394500","19725","19725","19725","47.89021616562948","47.89021616562948","47.89021616562948","19725","19725","19725","50.67138192902542","50.67138192902542","50.67138192902542","19725","19725","19725","43.715262393429406","43.715262393429406","43.715262393429406","19725","19725","19725","51.96865939846919","51.96865939846919","51.96865939846919","19725","19725","19725","53.03783122321045","53.03783122321045","53.03783122321045","19725","19725","19725","49.95890762251427","49.95890762251427","49.95890762251427","19725","19725","19725","54.23068119216791","54.23068119216791","54.23068119216791","19725","19725","19725","51.868029307881855","51.868029307881855","51.868029307881855","19725","19725","19725","45.83436857115462","45.83436857115462","45.83436857115462","19725","19725","19725","48.47451821991335","48.47451821991335","48.47451821991335"
"395000","19750","19750","19750","45.33886299691232","45.33886299691232","45.33886299691232","19750","19750","19750","53.26215955378416","53.26215955378416","53.26215955378416","19750","19750","19750","44.57552069039567","44.57552069039567","44.57552069039567","19750","19750","19750","52.157052395682314","52.157052395682314","52.157052395682314","19750","19750","19750","52.22780576305356","52.22780576305356","52.22780576305356","19750","19750","19750","52.86806045099388","52.86806045099388","52.86806045099388","19750","19750","19750","54.48760233531939","54.48760233531939","54.48760233531939","19750","19750","19750","52.24399241369577","52.24399241369577","52.24399241369577","19750","19750","19750","47.54197490338567","47.54197490338567","47.54197490338567","19750","19750","19750","48.58475395034463","48.58475395034463","48.58475395034463"
"395500","19775","19775","19775","45.49039497759368","45.49039497759368","45.49039497759368","19775","19775","19775","51.11581402848889","51.11581402848889","51.11581402848889","19775","19775","19775","47.847002483646904","47.847002483646904","47.847002483646904","19775","19775","19775","54.5741194393418","54.5741194393418","54.5741194393418","19775","19775","19775","55.10477130346911","55.10477130346911","55.10477130346911","19775","19775","19775","52.84282333513676","52.84282333513676","52.84282333513676","19775","19775","19775","54.17327868491318","54.17327868491318","54.17327868491318","19775","19775","19775","54.25495643560548","54.25495643560548","54.25495643560548","19775","19775","19775","50.33003348014593","50.33003348014593","50.33003348014593","19775","19775","19775","46.936015017605314","46.936015017605314","46.936015017605314"
